datetime,hour,amount
2022-06-12,15,4346
2022-06-12,16,4596
2022-06-12,17,4648
2022-06-12,18,4586
2022-06-12,19,4481
2022-06-12,20,3800
2022-06-12,21,2990
2022-06-12,22,1975
2022-06-12,23,1442
2022-06-13,0,500
2022-06-13,1,284
2022-06-13,2,318
2022-06-13,3,174
2022-06-13,4,91
2022-06-13,5,237
2022-06-13,6,669
2022-06-13,7,1977
2022-06-13,8,3571
2022-06-13,9,2371
2022-06-13,10,2261
2022-06-13,11,2451
2022-06-13,12,3059
2022-06-13,13,3148
2022-06-13,14,2958
2022-06-13,15,3375
2022-06-13,16,3897
2022-06-13,17,4741
2022-06-13,18,5347
2022-06-13,19,4675
2022-06-13,20,3813
2022-06-13,21,2629
2022-06-13,22,1853
2022-06-13,23,1345
2022-06-14,0,557
2022-06-14,1,368
2022-06-14,2,238
2022-06-14,3,154
2022-06-14,4,79
2022-06-14,5,260
2022-06-14,6,591
2022-06-14,7,1972
2022-06-14,8,3641
2022-06-14,9,2469
2022-06-14,10,2181
2022-06-14,11,2418
2022-06-14,12,2904
2022-06-14,13,2861
2022-06-14,14,2914
2022-06-14,15,3160
2022-06-14,16,3403
2022-06-14,17,4656
2022-06-14,18,4786
2022-06-14,19,4352
2022-06-14,20,3804
2022-06-14,21,2774
2022-06-14,22,1954
2022-06-14,23,1471
2022-06-15,0,608
2022-06-15,1,281
2022-06-15,2,218
2022-06-15,3,125
2022-06-15,4,104
2022-06-15,5,225
2022-06-15,6,528
2022-06-15,7,1974
2022-06-15,8,3760
2022-06-15,9,2511
2022-06-15,10,2128
2022-06-15,11,2458
2022-06-15,12,3067
2022-06-15,13,2924
2022-06-15,14,3132
2022-06-15,15,3255
2022-06-15,16,3757
2022-06-15,17,4906
2022-06-15,18,5047
2022-06-15,19,4604
2022-06-15,20,3773
2022-06-15,21,2817
2022-06-15,22,2065
2022-06-15,23,1703
2022-06-16,0,645
2022-06-16,1,334
2022-06-16,2,217
2022-06-16,3,167
2022-06-16,4,122
2022-06-16,5,238
2022-06-16,6,577
2022-06-16,7,1935
2022-06-16,8,3670
2022-06-16,9,2429
2022-06-16,10,2144
2022-06-16,11,2633
2022-06-16,12,3160
2022-06-16,13,3091
2022-06-16,14,3085
2022-06-16,15,3255
2022-06-16,16,3587
2022-06-16,17,4181
2022-06-16,18,5142
2022-06-16,19,4816
2022-06-16,20,4178
2022-06-16,21,3114
2022-06-16,22,2182
2022-06-16,23,1560
2022-06-17,0,594
2022-06-17,1,459
2022-06-17,2,253
2022-06-17,3,180
2022-06-17,4,82
2022-06-17,5,215
2022-06-17,6,604
2022-06-17,7,1938
2022-06-17,8,3764
2022-06-17,9,2521
2022-06-17,10,2237
2022-06-17,11,2814
2022-06-17,12,3866
2022-06-17,13,3901
2022-06-17,14,3760
2022-06-17,15,3842
