datetime,hour,amount
2022-05-22,23,264
2022-05-23,0,74
2022-05-23,1,65
2022-05-23,2,25
2022-05-23,3,8
2022-05-23,4,29
2022-05-23,5,52
2022-05-23,6,147
2022-05-23,7,944
2022-05-23,8,2872
2022-05-23,9,1957
2022-05-23,10,2520
2022-05-23,11,3086
2022-05-23,12,4457
2022-05-23,13,4521
2022-05-23,14,4218
2022-05-23,15,4451
2022-05-23,16,4495
2022-05-23,17,3546
2022-05-23,18,2144
2022-05-23,19,1971
2022-05-23,20,1315
2022-05-23,21,1002
2022-05-23,22,667
2022-05-23,23,363
2022-05-24,0,97
2022-05-24,1,81
2022-05-24,2,39
2022-05-24,3,41
2022-05-24,4,36
2022-05-24,5,71
2022-05-24,6,157
2022-05-24,7,876
2022-05-24,8,2546
2022-05-24,9,1556
2022-05-24,10,2495
2022-05-24,11,3152
2022-05-24,12,4419
2022-05-24,13,4314
2022-05-24,14,4191
2022-05-24,15,4001
2022-05-24,16,4448
2022-05-24,17,3283
2022-05-24,18,2065
2022-05-24,19,1920
2022-05-24,20,1308
2022-05-24,21,942
2022-05-24,22,628
2022-05-24,23,477
2022-05-25,0,121
2022-05-25,1,72
2022-05-25,2,39
2022-05-25,3,29
2022-05-25,4,51
2022-05-25,5,62
2022-05-25,6,189
2022-05-25,7,913
2022-05-25,8,2865
2022-05-25,9,1812
2022-05-25,10,2703
2022-05-25,11,3467
2022-05-25,12,4794
2022-05-25,13,4769
2022-05-25,14,4336
2022-05-25,15,4963
2022-05-25,16,4120
2022-05-25,17,2526
2022-05-25,18,2278
2022-05-25,19,1801
2022-05-25,20,1437
2022-05-25,21,981
2022-05-25,22,694
2022-05-25,23,493
2022-05-26,0,102
2022-05-26,1,89
2022-05-26,2,39
2022-05-26,3,33
2022-05-26,4,21
2022-05-26,5,52
2022-05-26,6,114
2022-05-26,7,706
2022-05-26,8,2239
2022-05-26,9,1620
2022-05-26,10,2781
2022-05-26,11,3284
2022-05-26,12,4410
2022-05-26,13,4299
2022-05-26,14,4154
2022-05-26,15,4391
2022-05-26,16,4598
2022-05-26,17,3711
2022-05-26,18,1666
2022-05-26,19,1408
2022-05-26,20,1132
2022-05-26,21,761
2022-05-26,22,534
2022-05-26,23,294
2022-05-27,0,97
2022-05-27,1,37
2022-05-27,2,35
2022-05-27,3,20
2022-05-27,4,8
2022-05-27,5,28
2022-05-27,6,115
2022-05-27,7,735
2022-05-27,8,2445
2022-05-27,9,1444
2022-05-27,10,2235
2022-05-27,11,2803
2022-05-27,12,3494
2022-05-27,13,3421
2022-05-27,14,3559
2022-05-27,15,3780
2022-05-27,16,4166
2022-05-27,17,1829
2022-05-27,18,2158
2022-05-27,19,1693
2022-05-27,20,1461
2022-05-27,21,1227
2022-05-27,22,876
2022-05-27,23,569
2022-05-28,0,235
2022-05-28,1,146
2022-05-28,2,63
2022-05-28,3,22
2022-05-28,4,49
2022-05-28,5,100
2022-05-28,6,97
2022-05-28,7,259
2022-05-28,8,895
2022-05-28,9,1476
2022-05-28,10,3464
2022-05-28,11,4773
2022-05-28,12,6155
2022-05-28,13,6695
2022-05-28,14,7087
2022-05-28,15,3798
2022-05-28,16,3250
2022-05-28,17,2240
2022-05-28,18,2224
2022-05-28,19,1837
2022-05-28,20,1366
2022-05-28,21,1201
2022-05-28,22,925
2022-05-28,23,654
2022-05-29,0,329
2022-05-29,1,175
2022-05-29,2,74
2022-05-29,3,83
2022-05-29,4,34
2022-05-29,5,95
2022-05-29,6,104
2022-05-29,7,233
2022-05-29,8,495
2022-05-29,9,739
2022-05-29,10,1005
2022-05-29,11,1296
2022-05-29,12,1725
2022-05-29,13,1919
2022-05-29,14,1965
2022-05-29,15,1793
2022-05-29,16,1861
2022-05-29,17,1890
2022-05-29,18,1739
2022-05-29,19,1529
2022-05-29,20,1035
2022-05-29,21,756
2022-05-29,22,508
2022-05-29,23,310
2022-05-30,0,112
2022-05-30,1,57
2022-05-30,2,45
2022-05-30,3,25
2022-05-30,4,30
2022-05-30,5,49
2022-05-30,6,145
2022-05-30,7,858
2022-05-30,8,2410
2022-05-30,9,1459
2022-05-30,10,2370
2022-05-30,11,3296
2022-05-30,12,4462
2022-05-30,13,4316
2022-05-30,14,4077
2022-05-30,15,4119
2022-05-30,16,3144
2022-05-30,17,1822
2022-05-30,18,1907
2022-05-30,19,1599
2022-05-30,20,1159
2022-05-30,21,842
2022-05-30,22,485
2022-05-30,23,365
2022-05-31,0,104
2022-05-31,1,71
2022-05-31,2,36
2022-05-31,3,21
2022-05-31,4,29
2022-05-31,5,89
2022-05-31,6,153
2022-05-31,7,719
2022-05-31,8,2719
2022-05-31,9,1642
2022-05-31,10,2547
2022-05-31,11,2990
2022-05-31,12,4112
