datetime,hour,amount
2022-06-07,23,1200
2022-06-08,0,671
2022-06-08,1,408
2022-06-08,2,209
2022-06-08,3,121
2022-06-08,4,133
2022-06-08,5,245
2022-06-08,6,640
2022-06-08,7,2643
2022-06-08,8,4661
2022-06-08,9,3128
2022-06-08,10,2524
2022-06-08,11,2682
2022-06-08,12,3552
2022-06-08,13,3095
2022-06-08,14,3061
2022-06-08,15,3174
2022-06-08,16,3307
2022-06-08,17,4684
2022-06-08,18,4763
2022-06-08,19,3688
2022-06-08,20,2535
2022-06-08,21,2271
2022-06-08,22,1857
2022-06-08,23,1146
2022-06-09,0,596
2022-06-09,1,390
2022-06-09,2,286
2022-06-09,3,160
2022-06-09,4,93
2022-06-09,5,237
2022-06-09,6,657
2022-06-09,7,2723
2022-06-09,8,4583
2022-06-09,9,3069
2022-06-09,10,2589
2022-06-09,11,2923
2022-06-09,12,3955
2022-06-09,13,3302
2022-06-09,14,3387
2022-06-09,15,3353
2022-06-09,16,3652
2022-06-09,17,4831
2022-06-09,18,5117
2022-06-09,19,3904
2022-06-09,20,2873
2022-06-09,21,2600
2022-06-09,22,2053
2022-06-09,23,1351
2022-06-10,0,602
2022-06-10,1,368
2022-06-10,2,196
2022-06-10,3,169
2022-06-10,4,107
2022-06-10,5,214
2022-06-10,6,713
2022-06-10,7,2778
2022-06-10,8,4627
2022-06-10,9,3248
2022-06-10,10,2774
2022-06-10,11,2880
2022-06-10,12,3950
2022-06-10,13,3734
2022-06-10,14,3563
2022-06-10,15,3765
2022-06-10,16,4135
2022-06-10,17,5167
2022-06-10,18,5567
2022-06-10,19,4523
2022-06-10,20,3167
2022-06-10,21,2312
2022-06-10,22,1739
2022-06-10,23,1302
2022-06-11,0,724
2022-06-11,1,524
2022-06-11,2,398
2022-06-11,3,306
2022-06-11,4,170
2022-06-11,5,335
2022-06-11,6,625
2022-06-11,7,1096
2022-06-11,8,1745
2022-06-11,9,2434
2022-06-11,10,2935
2022-06-11,11,3650
2022-06-11,12,4033
2022-06-11,13,4063
2022-06-11,14,4026
2022-06-11,15,3968
2022-06-11,16,4280
2022-06-11,17,4329
2022-06-11,18,4108
2022-06-11,19,3455
2022-06-11,20,2754
2022-06-11,21,2437
2022-06-11,22,1815
2022-06-11,23,1443
2022-06-12,0,688
2022-06-12,1,507
2022-06-12,2,492
2022-06-12,3,325
2022-06-12,4,192
2022-06-12,5,309
2022-06-12,6,457
2022-06-12,7,835
2022-06-12,8,1622
2022-06-12,9,2223
2022-06-12,10,2573
2022-06-12,11,3084
2022-06-12,12,3110
2022-06-12,13,3644
2022-06-12,14,3602
2022-06-12,15,3550
2022-06-12,16,3399
2022-06-12,17,3515
2022-06-12,18,3094
2022-06-12,19,2631
2022-06-12,20,2528
2022-06-12,21,1855
2022-06-12,22,1189
2022-06-12,23,885
2022-06-13,0,492
2022-06-13,1,237
2022-06-13,2,207
2022-06-13,3,140
2022-06-13,4,129
2022-06-13,5,259
2022-06-13,6,686
2022-06-13,7,2591
2022-06-13,8,4090
2022-06-13,9,2830
2022-06-13,10,2546
2022-06-13,11,2730
2022-06-13,12,3405
2022-06-13,13,3100
2022-06-13,14,2956
2022-06-13,15,2968
2022-06-13,16,3401
2022-06-13,17,4607
2022-06-13,18,4471
2022-06-13,19,3626
2022-06-13,20,2606
2022-06-13,21,1909
2022-06-13,22,1491
2022-06-13,23,962
2022-06-14,0,645
2022-06-14,1,314
2022-06-14,2,213
2022-06-14,3,200
2022-06-14,4,105
2022-06-14,5,235
2022-06-14,6,703
2022-06-14,7,2766
2022-06-14,8,4375
2022-06-14,9,2859
2022-06-14,10,2565
2022-06-14,11,2626
2022-06-14,12,3393
2022-06-14,13,3024
2022-06-14,14,2753
2022-06-14,15,2934
2022-06-14,16,2990
2022-06-14,17,4230
2022-06-14,18,4547
2022-06-14,19,3594
2022-06-14,20,2558
2022-06-14,21,2095
2022-06-14,22,1508
2022-06-14,23,1062
2022-06-15,0,527
2022-06-15,1,345
2022-06-15,2,219
2022-06-15,3,228
2022-06-15,4,135
2022-06-15,5,249
2022-06-15,6,583
2022-06-15,7,2332
2022-06-15,8,3834
2022-06-15,9,2610
2022-06-15,10,2390
2022-06-15,11,2571
2022-06-15,12,3454
2022-06-15,13,2936
2022-06-15,14,2812
2022-06-15,15,3142
2022-06-15,16,3425
2022-06-15,17,4774
2022-06-15,18,4748
2022-06-15,19,3644
2022-06-15,20,2776
2022-06-15,21,2336
2022-06-15,22,1755
2022-06-15,23,1115
2022-06-16,0,676
2022-06-16,1,384
2022-06-16,2,244
2022-06-16,3,196
2022-06-16,4,112
2022-06-16,5,272
2022-06-16,6,643
2022-06-16,7,2657
2022-06-16,8,4217
2022-06-16,9,2924
2022-06-16,10,2388
2022-06-16,11,3040
2022-06-16,12,3512
2022-06-16,13,3061
2022-06-16,14,3097
2022-06-16,15,3090
2022-06-16,16,3347
2022-06-16,17,4566
2022-06-16,18,4609
2022-06-16,19,3590
