datetime,hour,amount
2022-06-23,11,3686
2022-06-23,12,5015
2022-06-23,13,5110
2022-06-23,14,4969
2022-06-23,15,5082
2022-06-23,16,5739
2022-06-23,17,7627
2022-06-23,18,7546
2022-06-23,19,6074
2022-06-23,20,4515
2022-06-23,21,3695
2022-06-23,22,2630
2022-06-23,23,1841
2022-06-24,0,655
2022-06-24,1,348
2022-06-24,2,180
2022-06-24,3,180
2022-06-24,4,113
2022-06-24,5,270
2022-06-24,6,472
2022-06-24,7,1898
2022-06-24,8,4431
2022-06-24,9,3144
2022-06-24,10,3225
2022-06-24,11,4169
2022-06-24,12,5949
2022-06-24,13,5562
2022-06-24,14,5259
2022-06-24,15,5649
2022-06-24,16,6511
2022-06-24,17,8635
2022-06-24,18,9160
2022-06-24,19,7708
2022-06-24,20,6259
2022-06-24,21,5432
2022-06-24,22,4219
2022-06-24,23,3542
2022-06-25,0,1478
2022-06-25,1,964
2022-06-25,2,618
2022-06-25,3,525
2022-06-25,4,324
2022-06-25,5,723
2022-06-25,6,633
2022-06-25,7,893
2022-06-25,8,1860
2022-06-25,9,3051
2022-06-25,10,4415
2022-06-25,11,6731
2022-06-25,12,8380
2022-06-25,13,9418
2022-06-25,14,9163
2022-06-25,15,9440
2022-06-25,16,9554
2022-06-25,17,9356
2022-06-25,18,9211
2022-06-25,19,8464
2022-06-25,20,6612
2022-06-25,21,5903
2022-06-25,22,4365
2022-06-25,23,3223
2022-06-26,0,1430
2022-06-26,1,918
2022-06-26,2,605
2022-06-26,3,498
2022-06-26,4,255
2022-06-26,5,739
2022-06-26,6,788
2022-06-26,7,736
2022-06-26,8,1779
2022-06-26,9,3062
2022-06-26,10,3965
2022-06-26,11,5924
2022-06-26,12,7061
2022-06-26,13,8114
2022-06-26,14,5525
2022-06-26,15,9019
2022-06-26,16,8337
2022-06-26,17,7849
2022-06-26,18,7347
2022-06-26,19,6230
2022-06-26,20,5020
2022-06-26,21,3526
2022-06-26,22,2195
2022-06-26,23,1480
2022-06-27,0,514
2022-06-27,1,339
2022-06-27,2,191
2022-06-27,3,155
2022-06-27,4,133
2022-06-27,5,228
2022-06-27,6,549
2022-06-27,7,1843
2022-06-27,8,4415
2022-06-27,9,2591
2022-06-27,10,2762
2022-06-27,11,3417
2022-06-27,12,4999
2022-06-27,13,4759
2022-06-27,14,4605
2022-06-27,15,4741
2022-06-27,16,5199
2022-06-27,17,6998
2022-06-27,18,7453
2022-06-27,19,5445
2022-06-27,20,3996
2022-06-27,21,2760
2022-06-27,22,1993
2022-06-27,23,1409
2022-06-28,0,463
2022-06-28,1,272
2022-06-28,2,161
2022-06-28,3,162
2022-06-28,4,152
2022-06-28,5,265
2022-06-28,6,405
2022-06-28,7,1846
2022-06-28,8,4386
2022-06-28,9,2582
2022-06-28,10,2530
2022-06-28,11,3645
2022-06-28,12,4831
2022-06-28,13,5032
2022-06-28,14,4734
2022-06-28,15,5005
2022-06-28,16,5103
2022-06-28,17,7174
2022-06-28,18,7572
2022-06-28,19,5830
2022-06-28,20,4400
2022-06-28,21,3612
2022-06-28,22,2180
2022-06-28,23,1492
2022-06-29,0,644
2022-06-29,1,317
2022-06-29,2,227
2022-06-29,3,202
2022-06-29,4,177
2022-06-29,5,273
2022-06-29,6,417
2022-06-29,7,1744
2022-06-29,8,4122
2022-06-29,9,2565
2022-06-29,10,2723
2022-06-29,11,3612
2022-06-29,12,4880
2022-06-29,13,4585
2022-06-29,14,4880
2022-06-29,15,5077
2022-06-29,16,5610
2022-06-29,17,7030
2022-06-29,18,7499
2022-06-29,19,5543
2022-06-29,20,4375
2022-06-29,21,3568
2022-06-29,22,2149
2022-06-29,23,1683
2022-06-30,0,650
2022-06-30,1,341
2022-06-30,2,230
2022-06-30,3,193
2022-06-30,4,177
2022-06-30,5,252
2022-06-30,6,394
2022-06-30,7,1851
2022-06-30,8,4231
2022-06-30,9,2768
2022-06-30,10,2975
2022-06-30,11,3536
2022-06-30,12,5141
2022-06-30,13,4920
2022-06-30,14,4668
2022-06-30,15,4737
2022-06-30,16,5430
2022-06-30,17,7012
2022-06-30,18,7231
2022-06-30,19,5824
2022-06-30,20,4804
2022-06-30,21,3379
2022-06-30,22,2426
2022-06-30,23,1288
