datetime,hour,amount
2022-06-23,14,2771
2022-06-23,15,2964
2022-06-23,16,3039
2022-06-23,17,3552
2022-06-23,18,4037
2022-06-23,19,3360
2022-06-23,20,3007
2022-06-23,21,2525
2022-06-23,22,1879
2022-06-23,23,1520
2022-06-24,0,710
2022-06-24,1,386
2022-06-24,2,233
2022-06-24,3,146
2022-06-24,4,100
2022-06-24,5,207
2022-06-24,6,624
2022-06-24,7,2246
2022-06-24,8,3813
2022-06-24,9,2832
2022-06-24,10,2470
2022-06-24,11,2847
2022-06-24,12,3287
2022-06-24,13,2701
2022-06-24,14,3013
2022-06-24,15,3166
2022-06-24,16,3440
2022-06-24,17,4159
2022-06-24,18,4778
2022-06-24,19,4280
2022-06-24,20,3724
2022-06-24,21,3332
2022-06-24,22,2759
2022-06-24,23,2195
2022-06-25,0,1229
2022-06-25,1,855
2022-06-25,2,556
2022-06-25,3,307
2022-06-25,4,204
2022-06-25,5,367
2022-06-25,6,603
2022-06-25,7,1139
2022-06-25,8,2018
2022-06-25,9,2380
2022-06-25,10,2656
2022-06-25,11,3111
2022-06-25,12,3597
2022-06-25,13,3678
2022-06-25,14,3381
2022-06-25,15,3404
2022-06-25,16,3706
2022-06-25,17,4058
2022-06-25,18,4076
2022-06-25,19,3938
2022-06-25,20,3669
2022-06-25,21,3037
2022-06-25,22,2408
2022-06-25,23,2033
2022-06-26,0,1099
2022-06-26,1,639
2022-06-26,2,479
2022-06-26,3,394
2022-06-26,4,232
2022-06-26,5,334
2022-06-26,6,520
2022-06-26,7,847
2022-06-26,8,1733
2022-06-26,9,2318
2022-06-26,10,2431
2022-06-26,11,3256
2022-06-26,12,3192
2022-06-26,13,3233
2022-06-26,14,3157
2022-06-26,15,3417
2022-06-26,16,3448
2022-06-26,17,3364
2022-06-26,18,3273
2022-06-26,19,3132
2022-06-26,20,2771
2022-06-26,21,2245
2022-06-26,22,1541
2022-06-26,23,1162
2022-06-27,0,508
2022-06-27,1,332
2022-06-27,2,168
2022-06-27,3,152
2022-06-27,4,133
2022-06-27,5,200
2022-06-27,6,600
2022-06-27,7,1999
2022-06-27,8,3562
2022-06-27,9,2384
2022-06-27,10,2273
2022-06-27,11,2394
2022-06-27,12,3096
2022-06-27,13,2735
2022-06-27,14,2600
2022-06-27,15,2624
2022-06-27,16,2799
2022-06-27,17,3617
2022-06-27,18,3653
2022-06-27,19,3229
2022-06-27,20,2535
2022-06-27,21,2137
2022-06-27,22,1639
2022-06-27,23,1180
2022-06-28,0,526
2022-06-28,1,363
2022-06-28,2,197
2022-06-28,3,156
2022-06-28,4,81
2022-06-28,5,261
2022-06-28,6,572
2022-06-28,7,2144
2022-06-28,8,3597
2022-06-28,9,2564
2022-06-28,10,2204
2022-06-28,11,2455
2022-06-28,12,2768
2022-06-28,13,2707
2022-06-28,14,2607
2022-06-28,15,2673
2022-06-28,16,2908
2022-06-28,17,3840
2022-06-28,18,3944
2022-06-28,19,3468
2022-06-28,20,2996
2022-06-28,21,2329
2022-06-28,22,1713
2022-06-28,23,1180
2022-06-29,0,626
2022-06-29,1,369
2022-06-29,2,260
2022-06-29,3,189
2022-06-29,4,134
2022-06-29,5,216
2022-06-29,6,664
2022-06-29,7,2053
2022-06-29,8,3635
2022-06-29,9,2572
2022-06-29,10,2193
2022-06-29,11,2501
2022-06-29,12,3103
2022-06-29,13,2620
2022-06-29,14,2526
2022-06-29,15,2647
2022-06-29,16,2907
2022-06-29,17,3704
2022-06-29,18,4170
2022-06-29,19,3486
2022-06-29,20,3043
2022-06-29,21,2302
2022-06-29,22,1775
2022-06-29,23,1468
2022-06-30,0,632
2022-06-30,1,435
2022-06-30,2,257
2022-06-30,3,148
2022-06-30,4,112
2022-06-30,5,230
2022-06-30,6,587
2022-06-30,7,2045
2022-06-30,8,3586
2022-06-30,9,2374
2022-06-30,10,2276
2022-06-30,11,2558
2022-06-30,12,2852
2022-06-30,13,2699
2022-06-30,14,2617
2022-06-30,15,2822
2022-06-30,16,2994
2022-06-30,17,3630
2022-06-30,18,4045
2022-06-30,19,3408
2022-06-30,20,2933
2022-06-30,21,2373
2022-06-30,22,1747
2022-06-30,23,1146
