datetime,hour,amount
2022-06-03,8,3256
2022-06-03,9,2021
2022-06-03,10,2102
2022-06-03,11,2705
2022-06-03,12,3144
2022-06-03,13,2972
2022-06-03,14,2753
2022-06-03,15,3073
2022-06-03,16,3320
2022-06-03,17,4611
2022-06-03,18,4710
2022-06-03,19,3722
2022-06-03,20,2814
2022-06-03,21,2224
2022-06-03,22,1647
2022-06-03,23,1492
2022-06-04,0,554
2022-06-04,1,339
2022-06-04,2,214
2022-06-04,3,153
2022-06-04,4,123
2022-06-04,5,254
2022-06-04,6,266
2022-06-04,7,436
2022-06-04,8,1144
2022-06-04,9,1845
2022-06-04,10,3242
2022-06-04,11,4250
2022-06-04,12,4593
2022-06-04,13,5241
2022-06-04,14,5786
2022-06-04,15,6000
2022-06-04,16,5352
2022-06-04,17,5645
2022-06-04,18,4419
2022-06-04,19,4195
2022-06-04,20,3006
2022-06-04,21,2173
2022-06-04,22,1538
2022-06-04,23,1275
2022-06-05,0,556
2022-06-05,1,435
2022-06-05,2,257
2022-06-05,3,184
2022-06-05,4,151
2022-06-05,5,302
2022-06-05,6,250
2022-06-05,7,323
2022-06-05,8,938
2022-06-05,9,1690
2022-06-05,10,2934
2022-06-05,11,3835
2022-06-05,12,4430
2022-06-05,13,4854
2022-06-05,14,5155
2022-06-05,15,4945
2022-06-05,16,5039
2022-06-05,17,4625
2022-06-05,18,3410
2022-06-05,19,2942
2022-06-05,20,2045
2022-06-05,21,1372
2022-06-05,22,825
2022-06-05,23,605
2022-06-06,0,225
2022-06-06,1,199
2022-06-06,2,120
2022-06-06,3,69
2022-06-06,4,53
2022-06-06,5,169
2022-06-06,6,296
2022-06-06,7,1399
2022-06-06,8,3143
2022-06-06,9,1741
2022-06-06,10,1747
2022-06-06,11,2377
2022-06-06,12,2660
2022-06-06,13,2734
2022-06-06,14,2498
2022-06-06,15,2658
2022-06-06,16,2738
2022-06-06,17,3666
2022-06-06,18,3571
2022-06-06,19,2481
2022-06-06,20,2005
2022-06-06,21,1248
2022-06-06,22,727
2022-06-06,23,544
2022-06-07,0,222
2022-06-07,1,122
2022-06-07,2,81
2022-06-07,3,59
2022-06-07,4,51
2022-06-07,5,143
2022-06-07,6,222
2022-06-07,7,1329
2022-06-07,8,2941
2022-06-07,9,1926
2022-06-07,10,1690
2022-06-07,11,2446
2022-06-07,12,2927
2022-06-07,13,2873
2022-06-07,14,2948
2022-06-07,15,2979
2022-06-07,16,2972
2022-06-07,17,4236
2022-06-07,18,4258
2022-06-07,19,3216
2022-06-07,20,2259
2022-06-07,21,1518
2022-06-07,22,1102
2022-06-07,23,764
2022-06-08,0,238
2022-06-08,1,145
2022-06-08,2,132
2022-06-08,3,75
2022-06-08,4,49
2022-06-08,5,125
2022-06-08,6,316
2022-06-08,7,1492
2022-06-08,8,3154
2022-06-08,9,2089
2022-06-08,10,1932
2022-06-08,11,2523
2022-06-08,12,3118
2022-06-08,13,2741
2022-06-08,14,2900
2022-06-08,15,2947
2022-06-08,16,3119
2022-06-08,17,4432
2022-06-08,18,4397
2022-06-08,19,3289
2022-06-08,20,2295
2022-06-08,21,1679
2022-06-08,22,1105
2022-06-08,23,813
2022-06-09,0,318
2022-06-09,1,147
2022-06-09,2,116
2022-06-09,3,104
2022-06-09,4,94
2022-06-09,5,188
2022-06-09,6,298
2022-06-09,7,1368
2022-06-09,8,3297
2022-06-09,9,2117
2022-06-09,10,1866
2022-06-09,11,2429
2022-06-09,12,3363
2022-06-09,13,3137
2022-06-09,14,3042
2022-06-09,15,3137
2022-06-09,16,3153
2022-06-09,17,4222
2022-06-09,18,4410
2022-06-09,19,3497
2022-06-09,20,2407
2022-06-09,21,1931
2022-06-09,22,1259
2022-06-09,23,830
2022-06-10,0,302
2022-06-10,1,189
2022-06-10,2,158
2022-06-10,3,88
2022-06-10,4,75
2022-06-10,5,143
2022-06-10,6,298
2022-06-10,7,1284
2022-06-10,8,3320
2022-06-10,9,2335
2022-06-10,10,2430
2022-06-10,11,2735
2022-06-10,12,3527
2022-06-10,13,3336
2022-06-10,14,3070
2022-06-10,15,3158
2022-06-10,16,3696
2022-06-10,17,4987
2022-06-10,18,5032
2022-06-10,19,4063
2022-06-10,20,3078
2022-06-10,21,2617
2022-06-10,22,1998
2022-06-10,23,1490
2022-06-11,0,678
2022-06-11,1,385
2022-06-11,2,282
2022-06-11,3,266
2022-06-11,4,139
2022-06-11,5,350
2022-06-11,6,257
2022-06-11,7,464
2022-06-11,8,1253
2022-06-11,9,1834
2022-06-11,10,2480
2022-06-11,11,3405
2022-06-11,12,4155
2022-06-11,13,4723
2022-06-11,14,4583
2022-06-11,15,4895
2022-06-11,16,4797
2022-06-11,17,4811
2022-06-11,18,4394
2022-06-11,19,3737
2022-06-11,20,3352
2022-06-11,21,2347
2022-06-11,22,1799
2022-06-11,23,1470
2022-06-12,0,627
2022-06-12,1,405
2022-06-12,2,263
2022-06-12,3,222
2022-06-12,4,133
2022-06-12,5,310
2022-06-12,6,282
2022-06-12,7,345
2022-06-12,8,999
2022-06-12,9,1429
2022-06-12,10,1973
2022-06-12,11,3236
2022-06-12,12,3646
2022-06-12,13,4347
2022-06-12,14,4590
2022-06-12,15,4278
2022-06-12,16,4388
2022-06-12,17,4301
2022-06-12,18,3511
2022-06-12,19,2981
2022-06-12,20,2263
2022-06-12,21,1376
2022-06-12,22,982
2022-06-12,23,680
2022-06-13,0,294
2022-06-13,1,203
2022-06-13,2,135
2022-06-13,3,76
2022-06-13,4,84
2022-06-13,5,114
2022-06-13,6,307
2022-06-13,7,1479
2022-06-13,8,3193
2022-06-13,9,2002
2022-06-13,10,2037
2022-06-13,11,2448
2022-06-13,12,3425
2022-06-13,13,3198
2022-06-13,14,3094
2022-06-13,15,3130
2022-06-13,16,3251
2022-06-13,17,4253
2022-06-13,18,4540
2022-06-13,19,3445
2022-06-13,20,2263
2022-06-13,21,1555
2022-06-13,22,1031
2022-06-13,23,708
2022-06-14,0,277
2022-06-14,1,152
2022-06-14,2,109
2022-06-14,3,79
2022-06-14,4,56
2022-06-14,5,150
2022-06-14,6,321
2022-06-14,7,1458
2022-06-14,8,3319
2022-06-14,9,2031
2022-06-14,10,1960
2022-06-14,11,2304
2022-06-14,12,3333
2022-06-14,13,2789
2022-06-14,14,2587
2022-06-14,15,2965
2022-06-14,16,3304
2022-06-14,17,4316
2022-06-14,18,4448
2022-06-14,19,3226
2022-06-14,20,2321
2022-06-14,21,1728
2022-06-14,22,1087
2022-06-14,23,813
2022-06-15,0,333
2022-06-15,1,134
2022-06-15,2,118
2022-06-15,3,82
2022-06-15,4,77
2022-06-15,5,127
2022-06-15,6,289
2022-06-15,7,1436
2022-06-15,8,3164
2022-06-15,9,2053
2022-06-15,10,2064
2022-06-15,11,2278
2022-06-15,12,3282
2022-06-15,13,2982
2022-06-15,14,3013
2022-06-15,15,2921
2022-06-15,16,3028
2022-06-15,17,4528
2022-06-15,18,4414
2022-06-15,19,3215
2022-06-15,20,2367
2022-06-15,21,1752
2022-06-15,22,1082
2022-06-15,23,798
2022-06-16,0,331
2022-06-16,1,207
2022-06-16,2,97
2022-06-16,3,105
2022-06-16,4,78
2022-06-16,5,138
2022-06-16,6,298
2022-06-16,7,1437
2022-06-16,8,3191
2022-06-16,9,1977
2022-06-16,10,2057
2022-06-16,11,2540
2022-06-16,12,3558
2022-06-16,13,3120
2022-06-16,14,2944
2022-06-16,15,3102
2022-06-16,16,3491
2022-06-16,17,4197
2022-06-16,18,4409
2022-06-16,19,3411
2022-06-16,20,2592
2022-06-16,21,1950
2022-06-16,22,1328
2022-06-16,23,883
2022-06-17,0,316
2022-06-17,1,249
2022-06-17,2,150
2022-06-17,3,99
2022-06-17,4,74
2022-06-17,5,102
2022-06-17,6,296
2022-06-17,7,1360
2022-06-17,8,3222
2022-06-17,9,2048
2022-06-17,10,1882
2022-06-17,11,2578
2022-06-17,12,3572
2022-06-17,13,3248
2022-06-17,14,3098
2022-06-17,15,3473
2022-06-17,16,3648
2022-06-17,17,4878
2022-06-17,18,4992
2022-06-17,19,4339
2022-06-17,20,3148
2022-06-17,21,2631
2022-06-17,22,1950
2022-06-17,23,1494
2022-06-18,0,711
2022-06-18,1,451
2022-06-18,2,313
2022-06-18,3,207
2022-06-18,4,138
2022-06-18,5,325
2022-06-18,6,292
2022-06-18,7,456
2022-06-18,8,1096
2022-06-18,9,1832
2022-06-18,10,2491
2022-06-18,11,3584
2022-06-18,12,4163
2022-06-18,13,4530
2022-06-18,14,4690
2022-06-18,15,4753
2022-06-18,16,4668
2022-06-18,17,4771
2022-06-18,18,4541
2022-06-18,19,3815
2022-06-18,20,3066
2022-06-18,21,2387
2022-06-18,22,1621
2022-06-18,23,1417
2022-06-19,0,656
2022-06-19,1,363
2022-06-19,2,275
2022-06-19,3,156
2022-06-19,4,216
2022-06-19,5,358
2022-06-19,6,278
2022-06-19,7,339
2022-06-19,8,1007
2022-06-19,9,1419
2022-06-19,10,2222
2022-06-19,11,3197
2022-06-19,12,3649
2022-06-19,13,4417
2022-06-19,14,4386
