datetime,hour,amount
2022-06-16,17,2878
2022-06-16,18,2720
2022-06-16,19,2480
2022-06-16,20,1973
2022-06-16,21,1529
2022-06-16,22,1148
2022-06-16,23,746
2022-06-17,0,344
2022-06-17,1,228
2022-06-17,2,171
2022-06-17,3,128
2022-06-17,4,105
2022-06-17,5,124
2022-06-17,6,253
2022-06-17,7,853
2022-06-17,8,2017
2022-06-17,9,1516
2022-06-17,10,1482
2022-06-17,11,1837
2022-06-17,12,2786
2022-06-17,13,2424
2022-06-17,14,2374
2022-06-17,15,2270
2022-06-17,16,2518
2022-06-17,17,3246
2022-06-17,18,3439
2022-06-17,19,3288
2022-06-17,20,2620
2022-06-17,21,2171
2022-06-17,22,1649
2022-06-17,23,1265
2022-06-18,0,676
2022-06-18,1,452
2022-06-18,2,327
2022-06-18,3,246
2022-06-18,4,195
2022-06-18,5,367
2022-06-18,6,268
2022-06-18,7,334
2022-06-18,8,854
2022-06-18,9,1489
2022-06-18,10,1792
2022-06-18,11,2506
2022-06-18,12,2902
2022-06-18,13,3174
2022-06-18,14,3264
2022-06-18,15,3430
2022-06-18,16,3129
2022-06-18,17,3153
2022-06-18,18,3202
2022-06-18,19,3188
2022-06-18,20,2582
2022-06-18,21,2245
2022-06-18,22,1549
2022-06-18,23,1331
2022-06-19,0,656
2022-06-19,1,414
2022-06-19,2,348
2022-06-19,3,233
2022-06-19,4,277
2022-06-19,5,353
2022-06-19,6,301
2022-06-19,7,325
2022-06-19,8,749
2022-06-19,9,1245
2022-06-19,10,1737
2022-06-19,11,2364
2022-06-19,12,2779
2022-06-19,13,3142
2022-06-19,14,2801
2022-06-19,15,2732
2022-06-19,16,2794
2022-06-19,17,2791
2022-06-19,18,2557
2022-06-19,19,2337
2022-06-19,20,1771
2022-06-19,21,1293
2022-06-19,22,855
2022-06-19,23,630
2022-06-20,0,266
2022-06-20,1,212
2022-06-20,2,144
2022-06-20,3,118
2022-06-20,4,95
2022-06-20,5,169
2022-06-20,6,223
2022-06-20,7,920
2022-06-20,8,2059
2022-06-20,9,1442
2022-06-20,10,1444
2022-06-20,11,1790
2022-06-20,12,2659
2022-06-20,13,2259
2022-06-20,14,1967
2022-06-20,15,1903
2022-06-20,16,1982
2022-06-20,17,2533
2022-06-20,18,2849
2022-06-20,19,2297
2022-06-20,20,1855
2022-06-20,21,1288
2022-06-20,22,857
2022-06-20,23,702
2022-06-21,0,230
2022-06-21,1,207
2022-06-21,2,113
2022-06-21,3,92
2022-06-21,4,83
2022-06-21,5,157
2022-06-21,6,263
2022-06-21,7,978
2022-06-21,8,2075
2022-06-21,9,1445
2022-06-21,10,1295
2022-06-21,11,1627
2022-06-21,12,2505
2022-06-21,13,2167
2022-06-21,14,1795
2022-06-21,15,1740
2022-06-21,16,1868
2022-06-21,17,2685
2022-06-21,18,2888
2022-06-21,19,2272
2022-06-21,20,2122
2022-06-21,21,1409
2022-06-21,22,949
2022-06-21,23,698
2022-06-22,0,312
2022-06-22,1,212
2022-06-22,2,154
2022-06-22,3,141
2022-06-22,4,101
2022-06-22,5,189
2022-06-22,6,262
2022-06-22,7,852
2022-06-22,8,2127
2022-06-22,9,1572
2022-06-22,10,1394
2022-06-22,11,1810
2022-06-22,12,2642
2022-06-22,13,2220
2022-06-22,14,2024
2022-06-22,15,2005
2022-06-22,16,2339
2022-06-22,17,2894
2022-06-22,18,3088
2022-06-22,19,2482
2022-06-22,20,1995
2022-06-22,21,1570
2022-06-22,22,979
2022-06-22,23,626
2022-06-23,0,316
2022-06-23,1,151
2022-06-23,2,129
2022-06-23,3,103
2022-06-23,4,106
2022-06-23,5,110
2022-06-23,6,243
2022-06-23,7,832
2022-06-23,8,1994
2022-06-23,9,1551
2022-06-23,10,1410
2022-06-23,11,1896
2022-06-23,12,2580
2022-06-23,13,2360
2022-06-23,14,2074
2022-06-23,15,1929
2022-06-23,16,2183
2022-06-23,17,2700
2022-06-23,18,2600
2022-06-23,19,2618
2022-06-23,20,1933
2022-06-23,21,1519
2022-06-23,22,827
2022-06-23,23,786
2022-06-24,0,306
2022-06-24,1,187
2022-06-24,2,132
2022-06-24,3,122
2022-06-24,4,124
2022-06-24,5,158
2022-06-24,6,231
2022-06-24,7,892
2022-06-24,8,2056
2022-06-24,9,1519
2022-06-24,10,1402
2022-06-24,11,1970
2022-06-24,12,2828
2022-06-24,13,2398
2022-06-24,14,2098
2022-06-24,15,1986
2022-06-24,16,2353
2022-06-24,17,3139
2022-06-24,18,3374
2022-06-24,19,3185
2022-06-24,20,2685
2022-06-24,21,2081
2022-06-24,22,1690
2022-06-24,23,1481
2022-06-25,0,742
2022-06-25,1,504
2022-06-25,2,295
2022-06-25,3,295
2022-06-25,4,201
2022-06-25,5,361
2022-06-25,6,251
2022-06-25,7,330
2022-06-25,8,933
2022-06-25,9,1506
2022-06-25,10,1848
2022-06-25,11,2628
2022-06-25,12,3169
2022-06-25,13,3392
2022-06-25,14,3066
2022-06-25,15,3096
2022-06-25,16,3284
2022-06-25,17,3330
2022-06-25,18,3237
2022-06-25,19,3460
2022-06-25,20,2923
2022-06-25,21,2362
2022-06-25,22,1687
2022-06-25,23,1489
2022-06-26,0,679
2022-06-26,1,508
2022-06-26,2,357
2022-06-26,3,269
2022-06-26,4,262
2022-06-26,5,385
2022-06-26,6,294
2022-06-26,7,337
2022-06-26,8,789
2022-06-26,9,1521
2022-06-26,10,1740
2022-06-26,11,2492
2022-06-26,12,2952
2022-06-26,13,3303
2022-06-26,14,3222
2022-06-26,15,3172
2022-06-26,16,2977
2022-06-26,17,2745
2022-06-26,18,2713
2022-06-26,19,2606
2022-06-26,20,1836
2022-06-26,21,1229
2022-06-26,22,847
2022-06-26,23,579
2022-06-27,0,273
2022-06-27,1,193
2022-06-27,2,118
2022-06-27,3,110
2022-06-27,4,91
2022-06-27,5,145
2022-06-27,6,262
2022-06-27,7,801
2022-06-27,8,1926
2022-06-27,9,1218
2022-06-27,10,1193
2022-06-27,11,1531
2022-06-27,12,2360
2022-06-27,13,2000
2022-06-27,14,1719
2022-06-27,15,1739
2022-06-27,16,1850
2022-06-27,17,2543
2022-06-27,18,2595
2022-06-27,19,2290
2022-06-27,20,1791
2022-06-27,21,1212
2022-06-27,22,884
2022-06-27,23,642
2022-06-28,0,282
2022-06-28,1,190
2022-06-28,2,138
2022-06-28,3,114
2022-06-28,4,126
2022-06-28,5,136
2022-06-28,6,249
2022-06-28,7,861
2022-06-28,8,1991
2022-06-28,9,1328
2022-06-28,10,1209
2022-06-28,11,1587
2022-06-28,12,2423
2022-06-28,13,1975
2022-06-28,14,1852
2022-06-28,15,1916
2022-06-28,16,2065
2022-06-28,17,2665
2022-06-28,18,2826
2022-06-28,19,2381
2022-06-28,20,1840
2022-06-28,21,1283
2022-06-28,22,965
2022-06-28,23,735
2022-06-29,0,382
2022-06-29,1,194
2022-06-29,2,132
2022-06-29,3,135
2022-06-29,4,117
2022-06-29,5,182
2022-06-29,6,270
2022-06-29,7,917
2022-06-29,8,2166
2022-06-29,9,1444
2022-06-29,10,1370
2022-06-29,11,1817
2022-06-29,12,2662
2022-06-29,13,2210
2022-06-29,14,2001
2022-06-29,15,2122
2022-06-29,16,2264
2022-06-29,17,3046
2022-06-29,18,3128
2022-06-29,19,2602
2022-06-29,20,1999
2022-06-29,21,1499
2022-06-29,22,1006
2022-06-29,23,815
2022-06-30,0,288
2022-06-30,1,189
2022-06-30,2,144
2022-06-30,3,120
2022-06-30,4,91
2022-06-30,5,165
2022-06-30,6,250
2022-06-30,7,906
2022-06-30,8,2075
2022-06-30,9,1433
2022-06-30,10,1398
2022-06-30,11,1642
2022-06-30,12,2411
2022-06-30,13,2001
